spell damage,hit chance,crit chance,number of mages,simulations,dps per mage
700,91,10,1,3000,656.20
700,91,10,2,3000,695.89
700,91,10,3,3000,707.63
700,91,10,4,3000,707.17
700,91,10,5,3000,707.11
700,91,10,6,3000,705.58
700,91,10,7,3000,703.26
700,91,10,8,3000,701.83
700,91,10,9,3000,698.97
700,91,15,1,3000,689.35
700,91,15,2,3000,734.03
700,91,15,3,3000,748.29
700,91,15,4,3000,750.88
700,91,15,5,3000,750.97
700,91,15,6,3000,751.22
700,91,15,7,3000,749.22
700,91,15,8,3000,746.71
700,91,15,9,3000,744.07
700,91,20,1,3000,724.43
700,91,20,2,3000,776.75
700,91,20,3,3000,793.26
700,91,20,4,3000,798.76
700,91,20,5,3000,799.82
700,91,20,6,3000,797.07
700,91,20,7,3000,793.97
700,91,20,8,3000,787.99
700,91,20,9,3000,780.40
700,91,25,1,3000,762.11
700,91,25,2,3000,824.01
700,91,25,3,3000,845.01
700,91,25,4,3000,848.65
700,91,25,5,3000,846.13
700,91,25,6,3000,839.89
700,91,25,7,3000,831.82
700,91,25,8,3000,819.64
700,91,25,9,3000,806.58
700,91,30,1,3000,804.68
700,91,30,2,3000,874.90
700,91,30,3,3000,898.15
700,91,30,4,3000,898.79
700,91,30,5,3000,890.89
700,91,30,6,3000,878.05
700,91,30,7,3000,860.03
700,91,30,8,3000,844.59
700,91,30,9,3000,824.88
700,91,35,1,3000,848.97
700,91,35,2,3000,928.33
700,91,35,3,3000,951.10
700,91,35,4,3000,944.92
700,91,35,5,3000,930.88
700,91,35,6,3000,908.87
700,91,35,7,3000,883.74
700,91,35,8,3000,861.58
700,91,35,9,3000,845.41
700,91,40,1,3000,899.36
700,91,40,2,3000,987.45
700,91,40,3,3000,1006.25
700,91,40,4,3000,986.94
700,91,40,5,3000,962.28
700,91,40,6,3000,932.17
700,91,40,7,3000,903.63
700,91,40,8,3000,880.78
700,91,40,9,3000,861.09
700,91,45,1,3000,952.79
700,91,45,2,3000,1047.98
700,91,45,3,3000,1058.15
700,91,45,4,3000,1025.18
700,91,45,5,3000,987.42
700,91,45,6,3000,952.12
700,91,45,7,3000,922.52
700,91,45,8,3000,898.35
700,91,45,9,3000,877.27
700,91,50,1,3000,1010.90
700,91,50,2,3000,1113.97
700,91,50,3,3000,1104.28
700,91,50,4,3000,1056.72
700,91,50,5,3000,1009.29
700,91,50,6,3000,972.29
700,91,50,7,3000,941.17
700,91,50,8,3000,915.11
700,91,50,9,3000,893.43
700,91,55,1,3000,1078.25
700,91,55,2,3000,1177.40
700,91,55,3,3000,1149.02
700,91,55,4,3000,1082.30
700,91,55,5,3000,1031.04
700,91,55,6,3000,992.18
700,91,55,7,3000,958.11
700,91,55,8,3000,931.55
700,91,55,9,3000,908.17
700,91,60,1,3000,1147.58
700,91,60,2,3000,1243.33
700,91,60,3,3000,1189.06
700,91,60,4,3000,1108.91
700,91,60,5,3000,1052.31
700,91,60,6,3000,1009.90
700,91,60,7,3000,974.47
700,91,60,8,3000,946.05
700,91,60,9,3000,922.52
700,91,65,1,3000,1226.21
700,91,65,2,3000,1304.59
700,91,65,3,3000,1219.94
700,91,65,4,3000,1134.33
700,91,65,5,3000,1072.42
700,91,65,6,3000,1027.61
700,91,65,7,3000,989.55
700,91,65,8,3000,960.46
700,91,65,9,3000,937.16
700,91,70,1,3000,1312.82
700,91,70,2,3000,1361.17
700,91,70,3,3000,1251.26
700,91,70,4,3000,1157.21
700,91,70,5,3000,1090.54
700,91,70,6,3000,1042.90
700,91,70,7,3000,1004.04
700,91,70,8,3000,974.36
700,91,70,9,3000,950.69
700,93,10,1,3000,671.96
700,93,10,2,3000,711.00
700,93,10,3,3000,722.66
700,93,10,4,3000,721.32
700,93,10,5,3000,721.43
700,93,10,6,3000,718.89
700,93,10,7,3000,718.04
700,93,10,8,3000,716.25
700,93,10,9,3000,713.50
700,93,15,1,3000,705.29
700,93,15,2,3000,751.12
700,93,15,3,3000,764.63
700,93,15,4,3000,767.19
700,93,15,5,3000,768.26
700,93,15,6,3000,767.78
700,93,15,7,3000,765.76
700,93,15,8,3000,762.27
700,93,15,9,3000,758.83
700,93,20,1,3000,742.74
700,93,20,2,3000,794.11
700,93,20,3,3000,812.42
700,93,20,4,3000,815.18
700,93,20,5,3000,818.03
700,93,20,6,3000,814.36
700,93,20,7,3000,810.25
700,93,20,8,3000,803.39
700,93,20,9,3000,796.08
700,93,25,1,3000,781.16
700,93,25,2,3000,842.82
700,93,25,3,3000,863.09
700,93,25,4,3000,866.91
700,93,25,5,3000,865.94
700,93,25,6,3000,861.03
700,93,25,7,3000,847.71
700,93,25,8,3000,835.82
700,93,25,9,3000,823.47
700,93,30,1,3000,825.36
700,93,30,2,3000,894.77
700,93,30,3,3000,918.83
700,93,30,4,3000,916.80
700,93,30,5,3000,910.97
700,93,30,6,3000,896.76
700,93,30,7,3000,877.85
700,93,30,8,3000,859.63
700,93,30,9,3000,841.31
700,93,35,1,3000,872.06
700,93,35,2,3000,952.74
700,93,35,3,3000,974.16
700,93,35,4,3000,964.73
700,93,35,5,3000,949.40
700,93,35,6,3000,925.32
700,93,35,7,3000,899.50
700,93,35,8,3000,878.41
700,93,35,9,3000,860.45
700,93,40,1,3000,923.59
700,93,40,2,3000,1012.68
700,93,40,3,3000,1029.20
700,93,40,4,3000,1007.20
700,93,40,5,3000,982.46
700,93,40,6,3000,948.89
700,93,40,7,3000,921.35
700,93,40,8,3000,897.63
700,93,40,9,3000,877.73
700,93,45,1,3000,979.29
700,93,45,2,3000,1076.30
700,93,45,3,3000,1080.83
700,93,45,4,3000,1043.87
700,93,45,5,3000,1006.31
700,93,45,6,3000,970.19
700,93,45,7,3000,939.66
700,93,45,8,3000,914.85
700,93,45,9,3000,894.44
700,93,50,1,3000,1039.24
700,93,50,2,3000,1141.49
700,93,50,3,3000,1130.78
700,93,50,4,3000,1075.82
700,93,50,5,3000,1027.93
700,93,50,6,3000,989.99
700,93,50,7,3000,957.77
700,93,50,8,3000,930.87
700,93,50,9,3000,910.26
700,93,55,1,3000,1109.06
700,93,55,2,3000,1206.30
700,93,55,3,3000,1173.80
700,93,55,4,3000,1102.42
700,93,55,5,3000,1050.88
700,93,55,6,3000,1011.50
700,93,55,7,3000,975.63
700,93,55,8,3000,947.97
700,93,55,9,3000,924.54
700,93,60,1,3000,1184.17
700,93,60,2,3000,1273.60
700,93,60,3,3000,1211.22
700,93,60,4,3000,1129.07
700,93,60,5,3000,1072.90
700,93,60,6,3000,1028.69
700,93,60,7,3000,991.61
700,93,60,8,3000,963.63
700,93,60,9,3000,939.73
700,93,65,1,3000,1266.24
700,93,65,2,3000,1335.12
700,93,65,3,3000,1241.56
700,93,65,4,3000,1154.49
700,93,65,5,3000,1092.29
700,93,65,6,3000,1045.57
700,93,65,7,3000,1008.20
700,93,65,8,3000,977.46
700,93,65,9,3000,954.24
700,93,70,1,3000,1356.26
700,93,70,2,3000,1394.40
700,93,70,3,3000,1275.43
700,93,70,4,3000,1177.83
700,93,70,5,3000,1110.67
700,93,70,6,3000,1061.70
700,93,70,7,3000,1021.93
700,93,70,8,3000,992.00
700,93,70,9,3000,967.65
700,95,10,1,3000,686.91
700,95,10,2,3000,727.58
700,95,10,3,3000,737.79
700,95,10,4,3000,736.36
700,95,10,5,3000,735.96
700,95,10,6,3000,735.23
700,95,10,7,3000,731.54
700,95,10,8,3000,730.28
700,95,10,9,3000,729.03
700,95,15,1,3000,721.82
700,95,15,2,3000,767.44
700,95,15,3,3000,781.13
700,95,15,4,3000,780.94
700,95,15,5,3000,783.53
700,95,15,6,3000,783.67
700,95,15,7,3000,780.04
700,95,15,8,3000,777.47
700,95,15,9,3000,775.44
700,95,20,1,3000,759.34
700,95,20,2,3000,812.77
700,95,20,3,3000,828.32
700,95,20,4,3000,831.96
700,95,20,5,3000,833.82
700,95,20,6,3000,831.15
700,95,20,7,3000,825.30
700,95,20,8,3000,819.95
700,95,20,9,3000,812.25
700,95,25,1,3000,800.21
700,95,25,2,3000,860.95
700,95,25,3,3000,883.35
700,95,25,4,3000,885.28
700,95,25,5,3000,885.56
700,95,25,6,3000,877.33
700,95,25,7,3000,864.89
700,95,25,8,3000,851.48
700,95,25,9,3000,837.80
700,95,30,1,3000,845.16
700,95,30,2,3000,914.90
700,95,30,3,3000,938.75
700,95,30,4,3000,937.89
700,95,30,5,3000,929.13
700,95,30,6,3000,914.84
700,95,30,7,3000,895.09
700,95,30,8,3000,873.81
700,95,30,9,3000,857.59
700,95,35,1,3000,894.23
700,95,35,2,3000,974.08
700,95,35,3,3000,996.34
700,95,35,4,3000,986.39
700,95,35,5,3000,969.66
700,95,35,6,3000,944.52
700,95,35,7,3000,915.53
700,95,35,8,3000,895.25
700,95,35,9,3000,876.22
700,95,40,1,3000,948.21
700,95,40,2,3000,1037.70
700,95,40,3,3000,1052.03
700,95,40,4,3000,1028.17
700,95,40,5,3000,1001.43
700,95,40,6,3000,966.49
700,95,40,7,3000,937.21
700,95,40,8,3000,913.54
700,95,40,9,3000,893.19
700,95,45,1,3000,1004.00
700,95,45,2,3000,1103.09
700,95,45,3,3000,1106.98
700,95,45,4,3000,1066.10
700,95,45,5,3000,1025.14
700,95,45,6,3000,986.94
700,95,45,7,3000,956.17
700,95,45,8,3000,930.75
700,95,45,9,3000,910.24
700,95,50,1,3000,1068.74
700,95,50,2,3000,1170.68
700,95,50,3,3000,1155.82
700,95,50,4,3000,1097.18
700,95,50,5,3000,1049.11
700,95,50,6,3000,1008.55
700,95,50,7,3000,975.33
700,95,50,8,3000,948.84
700,95,50,9,3000,926.05
700,95,55,1,3000,1140.84
700,95,55,2,3000,1237.09
700,95,55,3,3000,1197.99
700,95,55,4,3000,1123.17
700,95,55,5,3000,1070.68
700,95,55,6,3000,1028.95
700,95,55,7,3000,993.04
700,95,55,8,3000,963.61
700,95,55,9,3000,941.35
700,95,60,1,3000,1217.80
700,95,60,2,3000,1303.38
700,95,60,3,3000,1234.80
700,95,60,4,3000,1148.88
700,95,60,5,3000,1092.64
700,95,60,6,3000,1046.34
700,95,60,7,3000,1009.57
700,95,60,8,3000,979.47
700,95,60,9,3000,956.76
700,95,65,1,3000,1306.28
700,95,65,2,3000,1366.11
700,95,65,3,3000,1266.23
700,95,65,4,3000,1175.24
700,95,65,5,3000,1111.62
700,95,65,6,3000,1062.92
700,95,65,7,3000,1025.55
700,95,65,8,3000,994.32
700,95,65,9,3000,970.12
700,95,70,1,3000,1400.61
700,95,70,2,3000,1425.91
700,95,70,3,3000,1298.75
700,95,70,4,3000,1197.65
700,95,70,5,3000,1130.55
700,95,70,6,3000,1080.00
700,95,70,7,3000,1039.99
700,95,70,8,3000,1009.05
700,95,70,9,3000,984.78
700,97,10,1,3000,702.04
700,97,10,2,3000,741.75
700,97,10,3,3000,750.99
700,97,10,4,3000,750.09
700,97,10,5,3000,750.67
700,97,10,6,3000,748.65
700,97,10,7,3000,747.28
700,97,10,8,3000,744.63
700,97,10,9,3000,743.91
700,97,15,1,3000,737.48
700,97,15,2,3000,783.67
700,97,15,3,3000,795.71
700,97,15,4,3000,798.54
700,97,15,5,3000,800.49
700,97,15,6,3000,799.26
700,97,15,7,3000,796.82
700,97,15,8,3000,793.94
700,97,15,9,3000,791.38
700,97,20,1,3000,776.18
700,97,20,2,3000,828.37
700,97,20,3,3000,846.04
700,97,20,4,3000,848.60
700,97,20,5,3000,852.94
700,97,20,6,3000,847.49
700,97,20,7,3000,844.80
700,97,20,8,3000,836.42
700,97,20,9,3000,826.44
700,97,25,1,3000,818.50
700,97,25,2,3000,880.44
700,97,25,3,3000,901.70
700,97,25,4,3000,903.47
700,97,25,5,3000,904.19
700,97,25,6,3000,894.83
700,97,25,7,3000,881.82
700,97,25,8,3000,868.68
700,97,25,9,3000,853.65
700,97,30,1,3000,865.35
700,97,30,2,3000,936.48
700,97,30,3,3000,959.60
700,97,30,4,3000,957.64
700,97,30,5,3000,949.30
700,97,30,6,3000,932.38
700,97,30,7,3000,910.25
700,97,30,8,3000,891.13
700,97,30,9,3000,872.79
700,97,35,1,3000,915.72
700,97,35,2,3000,999.11
700,97,35,3,3000,1017.24
700,97,35,4,3000,1005.47
700,97,35,5,3000,988.58
700,97,35,6,3000,961.07
700,97,35,7,3000,933.04
700,97,35,8,3000,910.92
700,97,35,9,3000,892.04
700,97,40,1,3000,972.65
700,97,40,2,3000,1062.91
700,97,40,3,3000,1075.86
700,97,40,4,3000,1048.77
700,97,40,5,3000,1019.78
700,97,40,6,3000,983.71
700,97,40,7,3000,953.82
700,97,40,8,3000,929.16
700,97,40,9,3000,909.19
700,97,45,1,3000,1031.86
700,97,45,2,3000,1131.91
700,97,45,3,3000,1131.01
700,97,45,4,3000,1085.01
700,97,45,5,3000,1044.28
700,97,45,6,3000,1004.82
700,97,45,7,3000,974.03
700,97,45,8,3000,947.38
700,97,45,9,3000,925.87
700,97,50,1,3000,1100.63
700,97,50,2,3000,1197.26
700,97,50,3,3000,1177.11
700,97,50,4,3000,1114.25
700,97,50,5,3000,1067.01
700,97,50,6,3000,1027.56
700,97,50,7,3000,992.22
700,97,50,8,3000,965.25
700,97,50,9,3000,942.00
700,97,55,1,3000,1173.36
700,97,55,2,3000,1267.48
700,97,55,3,3000,1220.61
700,97,55,4,3000,1143.34
700,97,55,5,3000,1090.23
700,97,55,6,3000,1046.14
700,97,55,7,3000,1009.59
700,97,55,8,3000,981.10
700,97,55,9,3000,957.59
700,97,60,1,3000,1256.38
700,97,60,2,3000,1333.23
700,97,60,3,3000,1257.24
700,97,60,4,3000,1169.80
700,97,60,5,3000,1112.32
700,97,60,6,3000,1064.27
700,97,60,7,3000,1026.70
700,97,60,8,3000,996.87
700,97,60,9,3000,972.71
700,97,65,1,3000,1346.66
700,97,65,2,3000,1396.74
700,97,65,3,3000,1288.16
700,97,65,4,3000,1194.58
700,97,65,5,3000,1132.44
700,97,65,6,3000,1082.01
700,97,65,7,3000,1042.92
700,97,65,8,3000,1011.62
700,97,65,9,3000,987.43
700,97,70,1,3000,1449.01
700,97,70,2,3000,1457.90
700,97,70,3,3000,1321.44
700,97,70,4,3000,1216.55
700,97,70,5,3000,1150.02
700,97,70,6,3000,1097.98
700,97,70,7,3000,1058.04
700,97,70,8,3000,1027.18
700,97,70,9,3000,1002.39
700,99,10,1,3000,716.81
700,99,10,2,3000,756.60
700,99,10,3,3000,766.38
700,99,10,4,3000,764.44
700,99,10,5,3000,764.74
700,99,10,6,3000,763.16
700,99,10,7,3000,761.83
700,99,10,8,3000,760.44
700,99,10,9,3000,757.98
700,99,15,1,3000,753.33
700,99,15,2,3000,799.56
700,99,15,3,3000,811.52
700,99,15,4,3000,814.37
700,99,15,5,3000,815.23
700,99,15,6,3000,815.77
700,99,15,7,3000,812.87
700,99,15,8,3000,809.80
700,99,15,9,3000,805.10
700,99,20,1,3000,794.21
700,99,20,2,3000,847.38
700,99,20,3,3000,864.39
700,99,20,4,3000,866.08
700,99,20,5,3000,869.02
700,99,20,6,3000,865.45
700,99,20,7,3000,860.42
700,99,20,8,3000,851.51
700,99,20,9,3000,843.75
700,99,25,1,3000,838.27
700,99,25,2,3000,900.85
700,99,25,3,3000,921.28
700,99,25,4,3000,921.85
700,99,25,5,3000,922.58
700,99,25,6,3000,912.52
700,99,25,7,3000,899.24
700,99,25,8,3000,885.05
700,99,25,9,3000,869.26
700,99,30,1,3000,885.76
700,99,30,2,3000,960.02
700,99,30,3,3000,981.47
700,99,30,4,3000,976.06
700,99,30,5,3000,968.41
700,99,30,6,3000,949.63
700,99,30,7,3000,927.13
700,99,30,8,3000,907.50
700,99,30,9,3000,889.19
700,99,35,1,3000,937.17
700,99,35,2,3000,1019.67
700,99,35,3,3000,1039.57
700,99,35,4,3000,1026.30
700,99,35,5,3000,1007.69
700,99,35,6,3000,977.42
700,99,35,7,3000,949.36
700,99,35,8,3000,927.35
700,99,35,9,3000,907.88
700,99,40,1,3000,995.65
700,99,40,2,3000,1087.90
700,99,40,3,3000,1098.07
700,99,40,4,3000,1069.29
700,99,40,5,3000,1038.81
700,99,40,6,3000,1001.24
700,99,40,7,3000,970.86
700,99,40,8,3000,945.58
700,99,40,9,3000,924.86
700,99,45,1,3000,1059.62
700,99,45,2,3000,1156.43
700,99,45,3,3000,1151.15
700,99,45,4,3000,1105.30
700,99,45,5,3000,1062.70
700,99,45,6,3000,1022.71
700,99,45,7,3000,989.95
700,99,45,8,3000,963.62
700,99,45,9,3000,941.92
700,99,50,1,3000,1130.21
700,99,50,2,3000,1227.79
700,99,50,3,3000,1201.05
700,99,50,4,3000,1132.57
700,99,50,5,3000,1086.61
700,99,50,6,3000,1043.57
700,99,50,7,3000,1008.94
700,99,50,8,3000,981.54
700,99,50,9,3000,958.34
700,99,55,1,3000,1207.44
700,99,55,2,3000,1298.35
700,99,55,3,3000,1243.01
700,99,55,4,3000,1163.46
700,99,55,5,3000,1110.93
700,99,55,6,3000,1063.68
700,99,55,7,3000,1026.94
700,99,55,8,3000,997.98
700,99,55,9,3000,973.97
700,99,60,1,3000,1294.56
700,99,60,2,3000,1365.28
700,99,60,3,3000,1280.30
700,99,60,4,3000,1189.43
700,99,60,5,3000,1131.52
700,99,60,6,3000,1081.98
700,99,60,7,3000,1043.72
700,99,60,8,3000,1013.46
700,99,60,9,3000,989.05
700,99,65,1,3000,1390.58
700,99,65,2,3000,1427.59
700,99,65,3,3000,1311.54
700,99,65,4,3000,1213.80
700,99,65,5,3000,1151.65
700,99,65,6,3000,1099.50
700,99,65,7,3000,1060.25
700,99,65,8,3000,1029.62
700,99,65,9,3000,1004.03
700,99,70,1,3000,1496.84
700,99,70,2,3000,1486.49
700,99,70,3,3000,1344.56
700,99,70,4,3000,1236.43
700,99,70,5,3000,1169.52
700,99,70,6,3000,1115.87
700,99,70,7,3000,1075.46
700,99,70,8,3000,1044.08
700,99,70,9,3000,1018.82
750,89,10,1,3000,665.36
750,89,10,2,3000,705.18
750,89,10,3,3000,718.00
750,89,10,4,3000,718.59
750,89,10,5,3000,716.39
750,89,10,6,3000,715.97
750,89,10,7,3000,712.92
750,89,10,8,3000,713.51
750,89,10,9,3000,710.45
750,89,15,1,3000,697.38
750,89,15,2,3000,743.23
750,89,15,3,3000,758.55
750,89,15,4,3000,761.09
750,89,15,5,3000,762.83
750,89,15,6,3000,761.51
750,89,15,7,3000,760.13
750,89,15,8,3000,757.02
750,89,15,9,3000,754.38
750,89,20,1,3000,732.79
750,89,20,2,3000,786.56
750,89,20,3,3000,805.22
750,89,20,4,3000,809.59
750,89,20,5,3000,811.57
750,89,20,6,3000,810.27
750,89,20,7,3000,803.94
750,89,20,8,3000,799.62
750,89,20,9,3000,792.01
750,89,25,1,3000,771.76
750,89,25,2,3000,833.97
750,89,25,3,3000,856.18
750,89,25,4,3000,858.88
750,89,25,5,3000,860.47
750,89,25,6,3000,853.41
750,89,25,7,3000,843.61
750,89,25,8,3000,831.72
750,89,25,9,3000,820.53
750,89,30,1,3000,811.59
750,89,30,2,3000,884.78
750,89,30,3,3000,909.00
750,89,30,4,3000,909.72
750,89,30,5,3000,902.89
750,89,30,6,3000,890.72
750,89,30,7,3000,873.76
750,89,30,8,3000,857.28
750,89,30,9,3000,840.44
750,89,35,1,3000,857.12
750,89,35,2,3000,939.43
750,89,35,3,3000,963.94
750,89,35,4,3000,957.58
750,89,35,5,3000,944.00
750,89,35,6,3000,922.55
750,89,35,7,3000,898.74
750,89,35,8,3000,876.67
750,89,35,9,3000,859.59
750,89,40,1,3000,907.19
750,89,40,2,3000,999.35
750,89,40,3,3000,1017.77
750,89,40,4,3000,1002.24
750,89,40,5,3000,976.13
750,89,40,6,3000,946.62
750,89,40,7,3000,918.97
750,89,40,8,3000,896.48
750,89,40,9,3000,875.82
750,89,45,1,3000,961.88
750,89,45,2,3000,1060.83
750,89,45,3,3000,1072.10
750,89,45,4,3000,1041.60
750,89,45,5,3000,1003.79
750,89,45,6,3000,967.32
750,89,45,7,3000,937.84
750,89,45,8,3000,913.16
750,89,45,9,3000,892.20
750,89,50,1,3000,1018.71
750,89,50,2,3000,1125.63
750,89,50,3,3000,1120.12
750,89,50,4,3000,1075.14
750,89,50,5,3000,1023.94
750,89,50,6,3000,988.13
750,89,50,7,3000,957.53
750,89,50,8,3000,930.50
750,89,50,9,3000,907.82
750,89,55,1,3000,1084.04
750,89,55,2,3000,1191.50
750,89,55,3,3000,1167.33
750,89,55,4,3000,1101.80
750,89,55,5,3000,1047.78
750,89,55,6,3000,1008.09
750,89,55,7,3000,974.39
750,89,55,8,3000,946.68
750,89,55,9,3000,923.75
750,89,60,1,3000,1151.68
750,89,60,2,3000,1255.67
750,89,60,3,3000,1206.74
750,89,60,4,3000,1128.10
750,89,60,5,3000,1069.37
750,89,60,6,3000,1027.21
750,89,60,7,3000,991.49
750,89,60,8,3000,962.41
750,89,60,9,3000,937.70
750,89,65,1,3000,1230.22
750,89,65,2,3000,1318.66
750,89,65,3,3000,1242.71
750,89,65,4,3000,1154.46
750,89,65,5,3000,1089.45
750,89,65,6,3000,1044.89
750,89,65,7,3000,1006.79
750,89,65,8,3000,976.13
750,89,65,9,3000,952.91
750,89,70,1,3000,1315.19
750,89,70,2,3000,1376.32
750,89,70,3,3000,1271.83
750,89,70,4,3000,1177.31
750,89,70,5,3000,1108.89
750,89,70,6,3000,1060.78
750,89,70,7,3000,1022.34
750,89,70,8,3000,991.98
750,89,70,9,3000,966.42
750,91,10,1,3000,680.65
750,91,10,2,3000,721.04
750,91,10,3,3000,732.54
750,91,10,4,3000,733.05
750,91,10,5,3000,731.78
750,91,10,6,3000,730.11
750,91,10,7,3000,728.28
750,91,10,8,3000,726.77
750,91,10,9,3000,725.11
750,91,15,1,3000,715.59
750,91,15,2,3000,760.48
750,91,15,3,3000,774.96
750,91,15,4,3000,777.43
750,91,15,5,3000,777.60
750,91,15,6,3000,778.11
750,91,15,7,3000,776.04
750,91,15,8,3000,773.02
750,91,15,9,3000,770.98
750,91,20,1,3000,750.33
750,91,20,2,3000,805.26
750,91,20,3,3000,823.71
750,91,20,4,3000,825.99
750,91,20,5,3000,829.23
750,91,20,6,3000,826.05
750,91,20,7,3000,821.67
750,91,20,8,3000,815.35
750,91,20,9,3000,808.17
750,91,25,1,3000,790.35
750,91,25,2,3000,853.52
750,91,25,3,3000,873.70
750,91,25,4,3000,878.83
750,91,25,5,3000,878.05
750,91,25,6,3000,871.48
750,91,25,7,3000,861.32
750,91,25,8,3000,849.02
750,91,25,9,3000,836.46
750,91,30,1,3000,833.14
750,91,30,2,3000,907.21
750,91,30,3,3000,929.46
750,91,30,4,3000,930.41
750,91,30,5,3000,922.31
750,91,30,6,3000,911.90
750,91,30,7,3000,892.36
750,91,30,8,3000,875.30
750,91,30,9,3000,856.56
750,91,35,1,3000,879.55
750,91,35,2,3000,963.32
750,91,35,3,3000,986.01
750,91,35,4,3000,978.60
750,91,35,5,3000,963.74
750,91,35,6,3000,941.46
750,91,35,7,3000,915.01
750,91,35,8,3000,894.08
750,91,35,9,3000,876.04
750,91,40,1,3000,930.47
750,91,40,2,3000,1026.30
750,91,40,3,3000,1042.82
750,91,40,4,3000,1023.46
750,91,40,5,3000,996.85
750,91,40,6,3000,964.93
750,91,40,7,3000,936.33
750,91,40,8,3000,912.77
750,91,40,9,3000,892.52
750,91,45,1,3000,986.18
750,91,45,2,3000,1089.25
750,91,45,3,3000,1095.49
750,91,45,4,3000,1062.38
750,91,45,5,3000,1023.06
750,91,45,6,3000,986.20
750,91,45,7,3000,955.57
750,91,45,8,3000,930.94
750,91,45,9,3000,908.73
750,91,50,1,3000,1048.03
750,91,50,2,3000,1153.46
750,91,50,3,3000,1145.49
750,91,50,4,3000,1093.87
750,91,50,5,3000,1045.50
750,91,50,6,3000,1007.73
750,91,50,7,3000,975.22
750,91,50,8,3000,947.17
750,91,50,9,3000,926.01
750,91,55,1,3000,1115.36
750,91,55,2,3000,1221.15
750,91,55,3,3000,1191.92
750,91,55,4,3000,1123.25
750,91,55,5,3000,1069.08
750,91,55,6,3000,1027.46
750,91,55,7,3000,992.74
750,91,55,8,3000,963.50
750,91,55,9,3000,940.60
750,91,60,1,3000,1191.06
750,91,60,2,3000,1285.85
750,91,60,3,3000,1231.10
750,91,60,4,3000,1149.43
750,91,60,5,3000,1090.91
750,91,60,6,3000,1046.26
750,91,60,7,3000,1009.99
750,91,60,8,3000,978.60
750,91,60,9,3000,954.98
750,91,65,1,3000,1269.32
750,91,65,2,3000,1349.84
750,91,65,3,3000,1265.86
750,91,65,4,3000,1174.96
750,91,65,5,3000,1110.41
750,91,65,6,3000,1064.08
750,91,65,7,3000,1025.12
750,91,65,8,3000,994.17
750,91,65,9,3000,969.46
750,91,70,1,3000,1358.38
750,91,70,2,3000,1409.03
750,91,70,3,3000,1297.54
750,91,70,4,3000,1198.72
750,91,70,5,3000,1129.37
750,91,70,6,3000,1081.46
750,91,70,7,3000,1040.40
750,91,70,8,3000,1009.04
750,91,70,9,3000,984.20
750,93,10,1,3000,696.76
750,93,10,2,3000,738.19
750,93,10,3,3000,748.64
750,93,10,4,3000,748.51
750,93,10,5,3000,747.46
750,93,10,6,3000,744.88
750,93,10,7,3000,743.66
750,93,10,8,3000,740.59
750,93,10,9,3000,739.72
750,93,15,1,3000,731.35
750,93,15,2,3000,778.64
750,93,15,3,3000,792.12
750,93,15,4,3000,793.59
750,93,15,5,3000,795.65
750,93,15,6,3000,795.29
750,93,15,7,3000,792.87
750,93,15,8,3000,790.37
750,93,15,9,3000,787.05
750,93,20,1,3000,769.51
750,93,20,2,3000,822.62
750,93,20,3,3000,841.98
750,93,20,4,3000,845.42
750,93,20,5,3000,847.74
750,93,20,6,3000,845.76
750,93,20,7,3000,839.59
750,93,20,8,3000,832.34
750,93,20,9,3000,824.84
750,93,25,1,3000,810.09
750,93,25,2,3000,872.79
750,93,25,3,3000,893.83
750,93,25,4,3000,898.73
750,93,25,5,3000,898.66
750,93,25,6,3000,891.31
750,93,25,7,3000,878.65
750,93,25,8,3000,865.53
750,93,25,9,3000,852.45
750,93,30,1,3000,853.95
750,93,30,2,3000,928.54
750,93,30,3,3000,950.94
750,93,30,4,3000,949.78
750,93,30,5,3000,943.09
750,93,30,6,3000,929.30
750,93,30,7,3000,910.72
750,93,30,8,3000,890.37
750,93,30,9,3000,872.70
750,93,35,1,3000,903.89
